 5.455E+14   1.958E-13   2.006E-13   1.911E-13  56468.4202  56468.4202   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.862E-12   2.921E-12   2.804E-12  56468.4202  56468.4202   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.682E-12   2.745E-12   2.620E-12  56468.4202  56468.4202   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   4.384E-12   4.524E-12   4.245E-12  56469.4043  56469.4043   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 5.455E+14   1.466E-13   1.531E-13   1.402E-13  56469.4043  56469.4043   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.738E-12   2.831E-12   2.646E-12  56469.4043  56469.4043   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.877E-12   2.965E-12   2.788E-12  56469.4043  56469.4043   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   3.962E-12   4.043E-12   3.881E-12  56473.3351  56473.3351   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 5.455E+14   1.665E-13   1.707E-13   1.623E-13  56473.3351  56473.3351   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.627E-12   2.688E-12   2.566E-12  56473.3351  56473.3351   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.377E-12   2.442E-12   2.313E-12  56473.3351  56473.3351   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   4.103E-12   4.168E-12   4.038E-12  56474.3524  56474.3524   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.608E-12   2.661E-12   2.555E-12  56474.3524  56474.3524   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.428E-12   2.496E-12   2.360E-12  56474.3524  56474.3524   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   4.380E-12   4.437E-12   4.323E-12  56475.3776  56475.3776   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 5.455E+14   1.901E-13   1.931E-13   1.871E-13  56475.3776  56475.3776   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.776E-12   2.820E-12   2.733E-12  56475.3776  56475.3776   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.729E-12   2.801E-12   2.658E-12  56475.3776  56475.3776   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 6.818E+14   3.735E-12   3.787E-12   3.683E-12  56476.3323  56476.3323   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 5.455E+14   1.688E-13   1.717E-13   1.660E-13  56476.3323  56476.3323   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.748E-12   2.789E-12   2.708E-12  56476.3323  56476.3323   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.023E-12   2.092E-12   1.955E-12  56476.3323  56476.3323   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.706E-12   2.741E-12   2.671E-12  56480.3347  56480.3347   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.134E-12   2.188E-12   2.081E-12  56480.3347  56480.3347   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.463E-12   2.500E-12   2.427E-12  56481.3284  56481.3284   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.736E-12   1.790E-12   1.683E-12  56481.3284  56481.3284   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.445E-12   2.500E-12   2.390E-12  56482.3179  56482.3179   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.714E-12   1.832E-12   1.597E-12  56482.3179  56482.3179   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.441E-12   2.479E-12   2.402E-12  56486.3204  56486.3204   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.842E-12   1.897E-12   1.787E-12  56486.3204  56486.3204   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.447E-12   2.486E-12   2.409E-12  56487.3155  56487.3155   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.038E-12   2.103E-12   1.973E-12  56487.3155  56487.3155   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.718E-12   2.800E-12   2.637E-12  56485.3335  56485.3335   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.035E-12   2.128E-12   1.941E-12  56485.3335  56485.3335   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.441E-12   2.479E-12   2.402E-12  56486.3204  56486.3204   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   1.842E-12   1.897E-12   1.787E-12  56486.3204  56486.3204   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.447E-12   2.486E-12   2.409E-12  56487.3155  56487.3155   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.038E-12   2.103E-12   1.973E-12  56487.3155  56487.3155   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.807E-12   2.846E-12   2.768E-12  56488.3105  56488.3105   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 2.381E+14   2.522E-12   2.578E-12   2.465E-12  56488.3105  56488.3105   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
 4.688E+14   2.776E-12   2.815E-12   2.738E-12  56489.3188  56489.3188   Det  SMARTS           Bonning et al. 2012, ApJ 756, 13 
