0.3873	9.09005
0.389155	9.251078
0.39104	9.411409
0.39306	9.580729
0.395025	9.74416
0.39729	9.932422
0.399645	10.12994
0.401075	10.25156
0.40244	10.36899
0.40446	10.54508
0.406485	10.72421
0.40875	10.9274
0.41119	11.14931
0.412855	11.3025
0.41418	11.4252
0.41636	11.62871
0.419015	11.8788
0.42167	12.1312
0.423875	12.342
0.42617	12.5625
0.428795	12.81526
0.431505	13.07571
0.43452	13.3632
0.437535	13.64689
0.44055	13.92481
0.443635	14.20162
0.446995	14.4919
0.45075	14.80001
0.45461	15.10071
0.45826	15.38279
0.461355	15.63052
0.46385	15.84181
0.466255	16.05959
0.469595	16.39252
0.473875	16.88547
0.477945	17.4364
0.482185	18.0512
0.487385	18.74674
0.493115	19.2725
0.499315	19.33572
0.50566	18.6664
0.511485	17.52822
0.51889	15.70422
0.52775	13.53811
0.532	12.6473
0.53619	11.85838
0.541005	11.0431
0.5422601	10.84409
0.543515	10.64999
0.54477	10.46036
0.5454	10.36673
0.545975	10.28214
0.547125	10.1153
0.548185	9.964019
0.54876	9.882901
0.549425	9.789841
0.55077	9.60391
0.552575	9.35935
0.55483	9.062997
0.556795	8.814213
0.55944	8.495392
0.562995	8.10017
0.56673	7.732618
0.57144	7.350314
0.576135	7.073373
0.5782	6.987953
0.5806	6.917786
0.583	6.87972
0.58674	6.88629
0.5944901	7.167771
0.60325	7.94919
0.61229	9.267749
0.62142	11.06361
0.63108	13.39439
0.638085	15.31553
0.641985	16.4557
0.6437	16.9712
0.644485	17.2099
0.64606	17.69362
0.648425	18.4315
0.651315	19.3503
0.65403	20.22882
0.6575	21.36992
0.663685	23.44342
0.6726	26.48035
0.6821	29.71011
0.69054	32.51047
0.698565	35.0596
0.70734	37.67159
0.715915	40.05264
0.724705	42.34504
0.734365	44.72437
0.743325	46.8325
0.751525	48.70427
0.75649	49.8208
0.757645	50.0794
0.758415	50.25185
0.7588	50.33795
0.75977	50.55458
0.76117	50.86743
0.763	51.27602
0.7658	51.9015
0.7686	52.52789
0.7725	53.40396
0.779905	55.08647
0.787405	56.83033
0.7925	58.04708
0.798535	59.53
0.80686	61.66085
0.81604	64.09979
0.825215	66.5855
0.83392	68.94572
0.8414201	70.94812
0.84987	73.13315
0.85877	75.31327
0.86761	77.3153
0.877305	79.27625
0.88714	80.95982
0.8963	82.19669
0.905255	83.05118
0.91426	83.57117
0.92276	83.80573
0.931	83.84697
0.9375	83.78077
0.9425	83.68545
0.949425	83.50935
0.95731	83.27773
0.965385	83.04714
0.974	82.85896
0.982	82.78436
0.99026	82.85509
0.99906	83.14706
1.00585	83.55503
1.0081	83.72412
1.01225	84.07676
1.0199	84.84718
1.02835	85.8455
1.0372	87.0107
1.046	88.24279
1.05545	89.59277
1.0645	90.8564
1.07365	92.0489
1.0829	93.11012
1.091	93.87468
1.09895	94.43614
1.1067	94.77459
1.1125	94.8961
1.1175	94.91909
1.12365	94.85238
1.1305	94.6673
1.13745	94.37561
1.1456	93.92191
1.15445	93.32113
1.1628	92.68087
1.17105	92.00598
1.1802	91.24042
1.18965	90.46914
1.1986	89.79436
1.20645	89.27203
1.21405	88.82607
1.22155	88.43396
1.2275	88.14955
1.2325	87.9243
1.23875	87.65706
1.24625	87.34866
1.254	87.03504
1.2625	86.68436
1.271	86.31305
1.2775	86.00644
1.2825	85.75285
1.285	85.61914
1.2891	85.38857
1.2981	84.82722
1.3065	84.22363
1.3125	83.74844
1.3199	83.12141
1.32765	82.42693
1.33525	81.71938
1.3439	80.89462
1.3519	80.12591
1.36005	79.34925
1.36705	78.6984
1.3739	78.08449
1.3824	77.36712
1.391	76.70517
1.3975	76.25745
1.4025	75.94857
1.4075	75.66872
1.4125	75.41177
1.4175	75.17175
1.4225	74.94215
1.4275	74.71671
1.4325	74.48898
1.4375	74.2522
1.4425	74.00043
1.44975	73.59441
1.45865	73.00473
1.4664	72.38172
1.47485	71.55599
1.48415	70.43436
1.4918	69.31793
1.4975	68.35807
1.5025	67.41894
1.5086	66.15814
1.5161	64.47544
1.5225	62.96239
1.5295	61.26918
1.538	59.23442
1.546	57.42695
1.55	56.59
1.55485	55.65144
1.56235	54.36126
1.569	53.37016
1.5775	52.29465
1.586	51.38645
1.5925	50.74555
1.5975	50.2532
1.6025	49.7393
1.6077	49.1729
1.6152	48.30589
1.6225	47.4143
1.62975	46.49245
1.639	45.27636
1.6484	44.00801
1.65665	42.87956
1.66	42.41999
1.6625	42.0773
1.66985	41.0747
1.67945	39.78766
1.6871	38.792
1.69315	38.02976
1.70065	37.12333
1.7075	36.337
1.71255	35.78143
1.72005	34.99117
1.72965	34.03283
1.73715	33.3203
1.74325	32.75916
1.75125	32.0489
1.76095	31.21615
1.77045	30.42299
1.7775	29.84362
1.7825	29.43524
1.78975	28.84328
1.7981	28.15631
1.80585	27.50834
1.8125	26.94407
1.8175	26.5158
1.82445	25.91623
1.83295	25.17837
1.84185	24.40201
1.8515	23.55735
1.86065	22.75599
1.8675	22.15843
1.8744	21.56056
1.8819	20.91749
1.8895	20.27383
1.898	19.56426
1.906	18.9069
1.9125	18.37963
1.9175	17.97755
1.9225	17.57807
1.9275	17.18059
1.9325	16.78461
1.9375	16.38943
1.9425	15.99405
1.94905	15.47478
1.95785	14.77162
1.9663	14.08715
1.9725	13.57718
1.9775	13.16
1.9825	12.73683
1.9875	12.30705
1.9925	11.86997
1.9975	11.425
2.00325	10.90292
2.01035	10.2446
2.01745	9.576014
2.0246	8.897549
2.03175	8.219065
2.0375	7.676654
2.0425	7.209369
2.0475	6.747793
2.0525	6.293547
2.0575	5.848381
2.0625	5.414223
2.0675	4.993026
2.072	4.626625
2.076	4.312222
2.08	4.009408
2.0845	3.683715
2.0885	3.408459
2.0925	3.147513
2.0975	2.8428
2.1025	2.563414
2.1075	2.309478
2.1125	2.07955
2.1175	1.872131
2.1225	1.685711
2.1275	1.51882
2.1305	1.427514
2.13335	1.346689
2.1381	1.224255
2.14285	1.116451
2.1476	1.022456
2.1525	0.9390663
2.1575	0.8670641
2.1625	0.8069603
2.1675	0.7574159
2.1725	0.717088
2.1775	0.6846387
2.18155	0.6632099
2.18405	0.6518075
2.1875	0.6379942
2.19195	0.622806
2.19585	0.6112387
2.1998	0.6004983
2.20375	0.5901698
2.2057	0.585177
2.20625	0.5837821
2.2073	0.5811372
2.20835	0.5785124
2.20945	0.5757886
2.2125	0.5683569
2.2175	0.5565916
2.2225	0.5453702
2.2275	0.5347137
2.2325	0.5245352
2.2375	0.5146487
2.2425	0.5048693
2.2475	0.4949998
2.2525	0.4848644
2.2575	0.4744909
2.2625	0.4641284
2.2675	0.454038
2.2725	0.4444775
2.2775	0.4356909
2.2825	0.4276254
2.2875	0.4199338
2.29015	0.415886
2.2904	0.415504
2.29065	0.415119
2.29095	0.4146581
2.2911	0.4144261
2.2916	0.4136541
2.2932	0.4111652
2.29595	0.4067805
2.2992	0.4013627
2.30245	0.395606
2.3048	0.3912353
2.30625	0.3884634
2.30775	0.3855416
2.30925	0.3825708
2.3125	0.3759971
2.3175	0.3656377
2.3225	0.3551792
2.3275	0.3448378
2.3325	0.3346983
2.3375	0.3247078
2.3425	0.3148033
2.3475	0.3049279
2.3525	0.2950244
2.3575	0.2850669
2.3625	0.2750704
2.3675	0.265045
2.37275	0.2545045
2.38025	0.2394523
2.3894	0.2211273
2.3969	0.2061601
2.4025	0.1950227
2.4075	0.1850932
2.41355	0.1730538
2.42185	0.1563897
2.4312	0.1372887
2.4398	0.1197847
2.4469	0.1058384
2.4525	9.5405549E-2
2.45765	8.6095937E-2
2.46515	7.1971595E-2
2.4725	5.6113232E-2
2.4775	4.3462697E-2
2.4825	2.9878618E-2
2.4875	1.7075397E-2
2.4925	6.8067596E-3
2.4975	8.294541E-4
