 0.9835E-01 0.3912E+00
 0.1473E+00 0.2580E+02
 0.1963E+00 0.7189E+02
 0.2453E+00 0.1325E+03
 0.2943E+00 0.3912E+00
 0.3433E+00 0.4742E+00
 0.3922E+00 0.2776E+01
 0.4412E+00 0.7366E+01
 0.4902E+00 0.1485E+02
 0.5392E+00 0.2578E+02
 0.5882E+00 0.3882E+02
 0.6372E+00 0.5283E+02
 0.6861E+00 0.6813E+02
 0.7351E+00 0.8086E+02
 0.7841E+00 0.8999E+02
 0.8331E+00 0.9638E+02
 0.8821E+00 0.5860E+02
 0.9311E+00 0.6394E+02
 0.9800E+00 0.6954E+02
 0.1029E+01 0.7445E+02
 0.1078E+01 0.7835E+02
 0.1127E+01 0.8455E+02
 0.1176E+01 0.9133E+02
 0.1225E+01 0.9721E+02
 0.1274E+01 0.1013E+03
 0.1323E+01 0.1042E+03
 0.1372E+01 0.1066E+03
 0.1421E+01 0.1090E+03
 0.1470E+01 0.1110E+03
 0.1519E+01 0.1129E+03
 0.1568E+01 0.1144E+03
 0.1617E+01 0.1159E+03
 0.1666E+01 0.1175E+03
 0.1715E+01 0.1191E+03
 0.1764E+01 0.1202E+03
 0.1813E+01 0.1212E+03
 0.1862E+01 0.1220E+03
 0.1911E+01 0.1226E+03
 0.1960E+01 0.1232E+03
 0.2009E+01 0.1218E+03
 0.2058E+01 0.1203E+03
 0.2107E+01 0.1188E+03
 0.2156E+01 0.1173E+03
 0.2205E+01 0.1158E+03
 0.2254E+01 0.1146E+03
 0.2303E+01 0.1135E+03
 0.2352E+01 0.1125E+03
 0.2401E+01 0.1096E+03
 0.2450E+01 0.1035E+03
 0.2499E+01 0.9736E+02
 0.2548E+01 0.9131E+02
 0.2597E+01 0.8570E+02
 0.2645E+01 0.8009E+02
 0.2694E+01 0.7448E+02
 0.2743E+01 0.6942E+02
 0.2792E+01 0.6469E+02
 0.2841E+01 0.5996E+02
 0.2890E+01 0.5523E+02
 0.2939E+01 0.5202E+02
 0.2988E+01 0.4896E+02
 0.3037E+01 0.4591E+02
 0.3086E+01 0.4286E+02
 0.3135E+01 0.3980E+02
 0.3184E+01 0.3940E+02
 0.3233E+01 0.4228E+02
 0.3282E+01 0.3831E+02
 0.3331E+01 0.3558E+02
 0.3380E+01 0.3385E+02
 0.3429E+01 0.3212E+02
 0.3478E+01 0.3039E+02
 0.3527E+01 0.2879E+02
 0.3576E+01 0.2782E+02
 0.3625E+01 0.2684E+02
 0.3674E+01 0.2587E+02
 0.3723E+01 0.2490E+02
 0.3772E+01 0.2390E+02
 0.3821E+01 0.2283E+02
 0.3870E+01 0.2177E+02
 0.3919E+01 0.2071E+02
 0.3968E+01 0.1964E+02
 0.4017E+01 0.1861E+02
 0.4066E+01 0.1768E+02
 0.4115E+01 0.1676E+02
 0.4164E+01 0.1583E+02
 0.4213E+01 0.1491E+02
 0.4262E+01 0.1398E+02
 0.4311E+01 0.1278E+02
 0.4360E+01 0.1144E+02
 0.4409E+01 0.1011E+02
 0.4458E+01 0.8778E+01
 0.4507E+01 0.7445E+01
 0.4556E+01 0.6112E+01
 0.4605E+01 0.5409E+01
 0.4654E+01 0.4847E+01
 0.4703E+01 0.4284E+01
 0.4752E+01 0.3722E+01
 0.4801E+01 0.3160E+01
 0.4850E+01 0.2598E+01
 0.4899E+01 0.2218E+01
 0.4948E+01 0.1983E+01
 0.4997E+01 0.1749E+01
 0.5046E+01 0.1515E+01
 0.5095E+01 0.1281E+01
 0.5144E+01 0.1047E+01
 0.5193E+01 0.8128E+00
 0.5242E+01 0.7347E+00
 0.5291E+01 0.6798E+00
 0.5340E+01 0.6250E+00
 0.5389E+01 0.5702E+00
 0.5438E+01 0.5153E+00
 0.5487E+01 0.4605E+00
 0.5536E+01 0.4056E+00
 0.5584E+01 0.3912E+00
 0.5633E+01 0.3912E+00
 0.5682E+01 0.3912E+00
 0.5731E+01 0.3912E+00
 0.5780E+01 0.3912E+00
 0.5829E+01 0.3912E+00
 0.5878E+01 0.3912E+00
 0.5927E+01 0.3912E+00
 0.5976E+01 0.3912E+00
 0.6025E+01 0.3912E+00
 0.6074E+01 0.3912E+00
 0.6123E+01 0.3912E+00
 0.6172E+01 0.3912E+00
 0.6221E+01 0.3912E+00
 0.6270E+01 0.3912E+00
 0.6319E+01 0.3912E+00
